asset_id,snapshot_date,material,diameter_mm,install_year,age_years,prior_break_count,break_within_horizon,horizon_years,street,snapshot_origin
40400,2008-09-19,CI,200.0,1953.0,55.0,0,0,5,WALTON AVE,negative_T_minus_H_minus_1y
5840,2008-09-19,DI,150.0,1981.0,27.0,0,0,5,CEDAR CREST ST,negative_T_minus_H_minus_5y
27820,2008-09-20,CI,200.0,1961.0,47.0,0,0,5,NINTH AVE,negative_T_minus_H_minus_1y
76519,2008-09-23,CI,150.0,1968.0,40.0,3,1,5,HALIFAX DR,positive_T_minus_H
76747,2008-09-23,CI,150.0,1940.0,68.0,5,0,5,STIRLING AVE S,negative_T_minus_H_minus_1y
450,2008-09-24,CI,150.0,1959.0,49.0,0,0,5,AHRENS ST W,negative_T_minus_H_minus_5y
38140,2008-09-26,DI,200.0,1967.0,41.0,0,0,5,TRAYNOR AVE,negative_T_minus_H_minus_1y
11910,2008-09-27,CI,200.0,1969.0,39.0,0,0,5,ELMSDALE DR,negative_T_minus_H_minus_3y
19480,2008-09-30,DI,150.0,1972.0,36.0,1,0,5,HILLBROOK CRES,negative_T_minus_H_minus_1y
34670,2008-10-03,CI,150.0,1946.0,62.0,3,0,5,SHELDON AVE N,negative_T_minus_H_minus_3y
87690,2008-10-04,PVC,200.0,1994.0,14.0,0,0,5,IDLE CREEK DR,negative_T_minus_H_minus_5y
7970,2008-10-05,CI,150.0,1966.0,42.0,1,0,5,CONWAY DR,negative_T_minus_H_minus_3y
19770,2008-10-09,CI,150.0,1967.0,41.0,2,1,5,HOLBORN DR,positive_T_minus_H
37140,2008-10-09,CI,100.0,1954.0,54.0,1,0,5,SUNSET PL,negative_T_minus_H_minus_5y
90626,2008-10-11,DI,150.0,1987.0,21.0,0,0,5,VERONICA DR,negative_T_minus_H_minus_3y
1720,2008-10-12,DI,200.0,1979.0,29.0,0,0,5,BECHTEL DR,negative_T_minus_H_minus_4y
8370,2008-10-12,CI,300.0,1963.0,45.0,1,0,5,COURTLAND AVE E,negative_T_minus_H_minus_1y
1670,2008-10-13,DI,200.0,1979.0,29.0,0,0,5,PIONEER DR,negative_T_minus_H_minus_4y
17830,2008-10-14,DI,200.0,1964.0,44.0,0,0,5,OWEN AVE,negative_T_minus_H_minus_2y
27380,2008-10-15,DI,200.0,1971.0,37.0,0,0,5,MORGAN AVE,negative_T_minus_H_minus_2y
34850,2008-10-17,CI,150.0,1954.0,54.0,0,0,5,SHERWOOD AVE,negative_T_minus_H_minus_3y
28240,2008-10-19,DI,200.0,1977.0,31.0,0,0,5,OLD CARRIAGE DR,negative_T_minus_H_minus_5y
31900,2008-10-27,CI,150.0,1966.0,42.0,1,0,5,QUEENSTON DR,negative_T_minus_H_minus_2y
27620,2008-10-29,PVC,150.0,1976.0,32.0,0,0,5,NATCHEZ RD,negative_T_minus_H_minus_1y
19770,2008-10-30,CI,150.0,1967.0,41.0,2,1,5,HOLBORN DR,positive_T_minus_H
39040,2008-10-30,CI,200.0,1953.0,55.0,3,0,5,VANIER DR,negative_T_minus_H_minus_1y
41010,2008-10-30,CI,150.0,1948.0,60.0,0,0,5,WEBER ST E,negative_T_minus_H_minus_5y
13890,2008-11-01,CI,450.0,1962.0,46.0,0,1,5,FAIRWAY RD N,positive_T_minus_H
42180,2008-11-02,DI,150.0,1973.0,35.0,0,1,5,WESTHEIGHTS DR,positive_T_minus_H
65890,2008-11-02,PVC,300.0,2000.0,8.0,0,0,5,MAX BECKER DR,negative_T_minus_H_minus_1y
83342,2008-11-03,CI,450.0,1964.0,44.0,0,0,5,OVERLEA DR,negative_T_minus_H_minus_2y
30500,2008-11-04,DI,150.0,1966.0,42.0,0,0,5,PENROSE AVE,negative_T_minus_H_minus_1y
90768,2008-11-06,CI,300.0,1935.0,73.0,0,0,5,ROCKWAY DR,negative_T_minus_H_minus_1y
86698,2008-11-08,CI,150.0,1953.0,55.0,0,0,5,CONNAUGHT ST,negative_T_minus_H_minus_4y
39360,2008-11-12,DI,300.0,1969.0,39.0,0,1,5,ST LEGER ST,positive_T_minus_H
43010,2008-11-12,DI,300.0,1966.0,42.0,0,0,5,WESTWOOD DR,negative_T_minus_H_minus_5y
38890,2008-11-14,DI,200.0,1971.0,37.0,0,0,5,UPPER CANADA DR,negative_T_minus_H_minus_4y
42530,2008-11-14,CI,150.0,1959.0,49.0,2,0,5,WESTMOUNT RD E,negative_T_minus_H_minus_1y
8790,2008-11-14,CI,150.0,1960.0,48.0,1,0,5,CYPRUS DR,negative_T_minus_H_minus_5y
1250,2008-11-15,CI,300.0,1955.0,53.0,0,1,5,AVALON PL,positive_T_minus_H
18000,2008-11-15,CI,200.0,1967.0,41.0,1,1,5,HANSON AVE,positive_T_minus_H
43480,2008-11-17,CI,200.0,1958.0,50.0,3,0,5,WILSON AVE,negative_T_minus_H_minus_5y
15830,2008-11-18,CI,150.0,1967.0,41.0,2,1,5,FURNESS DR,positive_T_minus_H
26150,2008-11-19,DI,100.0,1969.0,39.0,2,0,5,MEADOW CRES,negative_T_minus_H_minus_5y
35600,2008-11-19,CI,150.0,1924.0,84.0,2,0,5,SPRING VALLEY RD,negative_T_minus_H_minus_2y
37070,2008-11-19,CI,150.0,1964.0,44.0,1,1,5,SUMMIT AVE,positive_T_minus_H
31910,2008-11-20,CI,150.0,1966.0,42.0,2,0,5,QUEENSTON DR,negative_T_minus_H_minus_1y
86902,2008-11-20,CI,150.0,1960.0,48.0,0,1,5,HICKSON DR,positive_T_minus_H
19680,2008-11-21,DI,200.0,1987.0,21.0,0,0,5,HOLBORN CRT,negative_T_minus_H_minus_4y
85816,2008-11-21,DI,150.0,1980.0,28.0,0,0,5,ALBION ST,negative_T_minus_H_minus_5y
38500,2008-11-24,CI,150.0,1966.0,42.0,0,0,5,TUPPER CRES,negative_T_minus_H_minus_5y
81112,2008-11-24,DI,300.0,1974.0,34.0,0,0,5,DUKE ST W,negative_T_minus_H_minus_2y
19090,2008-11-26,CI,300.0,1955.0,53.0,2,1,5,HIGHLAND RD E,positive_T_minus_H
20420,2008-11-26,DI,150.0,1966.0,42.0,0,0,5,INWOOD DR,negative_T_minus_H_minus_5y
38140,2008-11-26,DI,200.0,1967.0,41.0,0,0,5,TRAYNOR AVE,negative_T_minus_H_minus_1y
82724,2008-11-27,DI,300.0,1975.0,33.0,0,0,5,DUKE ST W,negative_T_minus_H_minus_1y
34640,2008-11-28,CI,150.0,1925.0,83.0,2,1,5,SHELDON AVE N,positive_T_minus_H
37620,2008-11-28,CI,150.0,1961.0,47.0,4,0,5,THALER AVE,negative_T_minus_H_minus_1y
7940,2008-11-28,DI,150.0,1966.0,42.0,1,0,5,CONWAY DR,negative_T_minus_H_minus_1y
86812,2008-11-28,CI,150.0,1958.0,50.0,0,0,5,TRAFALGAR AVE,negative_T_minus_H_minus_5y
24090,2008-11-29,CI,150.0,1952.0,56.0,0,0,5,LORNE AVE,negative_T_minus_H_minus_2y
33800,2008-11-29,CI,150.0,1964.0,44.0,0,0,5,RUTHERFORD DR,negative_T_minus_H_minus_2y
40390,2008-11-29,CI,200.0,1953.0,55.0,3,0,5,WALTON AVE,negative_T_minus_H_minus_4y
9340,2008-11-29,DI,150.0,1980.0,28.0,0,0,5,DINISON CRES,negative_T_minus_H_minus_5y
33990,2008-11-30,CI,150.0,1963.0,45.0,1,0,5,SCENIC DR,negative_T_minus_H_minus_5y
40150,2008-11-30,CI,150.0,1962.0,46.0,4,1,5,VILLAGE RD,positive_T_minus_H
62940,2008-11-30,PVC,300.0,2000.0,8.0,0,1,5,MAX BECKER DR,positive_T_minus_H
86278,2008-11-30,CI,150.0,1953.0,55.0,0,0,5,PATRICIA AVE,negative_T_minus_H_minus_5y
134292,2008-12-01,CI,450.0,1937.0,71.0,0,0,5,LANCASTER ST W,negative_T_minus_H_minus_4y
13800,2008-12-01,CI,150.0,1964.0,44.0,0,0,5,FAIRLAWN RD,negative_T_minus_H_minus_4y
86828,2008-12-01,CI,150.0,1961.0,47.0,0,1,5,STONYBROOK DR,positive_T_minus_H
29860,2008-12-02,CI,150.0,1964.0,44.0,3,1,5,OWEN AVE,positive_T_minus_H
43300,2008-12-03,CI,150.0,1960.0,48.0,0,1,5,WILKINS DR,positive_T_minus_H
17800,2008-12-04,CI,150.0,1966.0,42.0,3,1,5,HALIFAX DR,positive_T_minus_H
8800,2008-12-06,CI,150.0,1960.0,48.0,1,0,5,CYPRUS DR,negative_T_minus_H_minus_4y
90694,2008-12-06,CI,150.0,1956.0,52.0,0,0,5,EIGHTH AVE,negative_T_minus_H_minus_1y
1430,2008-12-07,CI,150.0,1967.0,41.0,2,1,5,BALFOUR CRES,positive_T_minus_H
80024,2008-12-07,CI,100.0,1954.0,54.0,0,0,5,SUNSET PL,negative_T_minus_H_minus_4y
20500,2008-12-09,CI,150.0,1953.0,55.0,0,0,5,JACK AVE,negative_T_minus_H_minus_4y
85432,2008-12-09,CI,150.0,1971.0,37.0,1,0,5,BROOKSIDE CRES,negative_T_minus_H_minus_4y
5040,2008-12-11,CI,150.0,1958.0,50.0,3,0,5,BURBANK RD,negative_T_minus_H_minus_1y
24040,2008-12-13,CI,150.0,1952.0,56.0,0,0,5,LOIS ST,negative_T_minus_H_minus_3y
38510,2008-12-13,DI,150.0,1966.0,42.0,0,1,5,TUPPER CRT,positive_T_minus_H
55480,2008-12-13,PVC,150.0,1995.0,13.0,0,0,5,FAIRWAY CRT,negative_T_minus_H_minus_5y
86766,2008-12-13,CI,100.0,1922.0,86.0,0,0,5,CHARLES ST E,negative_T_minus_H_minus_3y
87122,2008-12-13,DI,150.0,1966.0,42.0,0,1,5,OVERLEA DR,positive_T_minus_H
87898,2008-12-13,CI,150.0,1965.0,43.0,0,0,5,GAGE AVE,negative_T_minus_H_minus_4y
26990,2008-12-14,DI,200.0,1966.0,42.0,1,0,5,MONTCALM DR,negative_T_minus_H_minus_4y
85314,2008-12-14,CI,150.0,1965.0,43.0,1,0,5,CLOVERDALE CRES,negative_T_minus_H_minus_5y
10700,2008-12-15,CI,150.0,1961.0,47.0,0,0,5,DUNCAIRN AVE,negative_T_minus_H_minus_5y
38860,2008-12-15,CI,150.0,1974.0,34.0,1,0,5,UPLANDS DR,negative_T_minus_H_minus_4y
41450,2008-12-15,CI,150.0,1958.0,50.0,1,0,5,WEDGEWOOD DR,negative_T_minus_H_minus_4y
10110,2008-12-16,DI,450.0,1979.0,29.0,0,1,5,DRIFTWOOD DR,positive_T_minus_H
10900,2008-12-16,DI,200.0,1967.0,41.0,0,0,5,RALGREEN CRES,negative_T_minus_H_minus_3y
11720,2008-12-16,CI,150.0,1959.0,49.0,0,0,5,ELKINGTON DR,negative_T_minus_H_minus_5y
38860,2008-12-16,CI,150.0,1974.0,34.0,1,0,5,UPLANDS DR,negative_T_minus_H_minus_4y
82566,2008-12-16,DI,450.0,1979.0,29.0,0,1,5,DRIFTWOOD DR,positive_T_minus_H
87984,2008-12-16,CI,150.0,1963.0,45.0,2,1,5,RUSKVIEW RD,positive_T_minus_H
89818,2008-12-16,DI,150.0,1974.0,34.0,0,0,5,BRUNSWICK AVE,negative_T_minus_H_minus_5y
32880,2008-12-19,CI,200.0,1962.0,46.0,4,1,5,RIVERBEND DR,positive_T_minus_H
260,2008-12-21,CI,150.0,1955.0,53.0,1,0,5,ABERDEEN RD,negative_T_minus_H_minus_5y
81930,2008-12-21,CI,450.0,1937.0,71.0,0,0,5,LANCASTER ST W,negative_T_minus_H_minus_5y
86126,2008-12-21,DI,200.0,1980.0,28.0,0,1,5,OLD MILL RD,positive_T_minus_H
22500,2008-12-22,CI,150.0,1961.0,47.0,0,0,5,KINZIE AVE,negative_T_minus_H_minus_4y
31610,2008-12-22,DI,300.0,1975.0,33.0,0,1,5,QUEENS BLVD,positive_T_minus_H
32790,2008-12-23,CI,300.0,1960.0,48.0,0,0,5,RIVER RD E,negative_T_minus_H_minus_2y
86120,2008-12-23,CI,300.0,1967.0,41.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_2y
8950,2008-12-23,CI,150.0,1964.0,44.0,1,1,5,DANIEL AVE,positive_T_minus_H
25590,2008-12-24,CI,150.0,1958.0,50.0,1,1,5,MASSEY AVE,positive_T_minus_H
1990,2008-12-25,DI,300.0,1974.0,34.0,0,1,5,GAGE AVE,positive_T_minus_H
85314,2008-12-25,CI,150.0,1965.0,43.0,1,0,5,CLOVERDALE CRES,negative_T_minus_H_minus_4y
40400,2008-12-26,CI,200.0,1953.0,55.0,0,0,5,WALTON AVE,negative_T_minus_H_minus_4y
42650,2008-12-26,DI,300.0,1968.0,40.0,0,1,5,WESTMOUNT RD E,positive_T_minus_H
20280,2008-12-27,CI,150.0,1967.0,41.0,2,0,5,INDIAN RD,negative_T_minus_H_minus_2y
24630,2008-12-27,CI,150.0,1958.0,50.0,0,0,5,LYNDHURST DR,negative_T_minus_H_minus_3y
89922,2008-12-27,CI,150.0,1961.0,47.0,2,0,5,DUNCAIRN AVE,negative_T_minus_H_minus_3y
7780,2008-12-28,CI,150.0,1966.0,42.0,1,1,5,CONFEDERATION DR,positive_T_minus_H
8660,2008-12-28,CI,150.0,1960.0,48.0,0,0,5,CROSBY DR,negative_T_minus_H_minus_5y
10930,2008-12-30,CI,200.0,1967.0,41.0,0,0,5,EAGEN DR,negative_T_minus_H_minus_5y
18320,2008-12-30,CI,150.0,1958.0,50.0,1,0,5,HEARTH CRES,negative_T_minus_H_minus_4y
41030,2009-01-01,CI,150.0,1952.0,57.0,5,0,5,WEBER ST E,negative_T_minus_H_minus_4y
32090,2009-01-02,CI,150.0,1962.0,47.0,1,0,5,RANDERSON AVE,negative_T_minus_H_minus_5y
38120,2009-01-02,DI,200.0,1969.0,40.0,0,1,5,TRAYNOR AVE,positive_T_minus_H
16800,2009-01-03,CI,200.0,1961.0,48.0,0,0,5,GOUDIES LANE,negative_T_minus_H_minus_3y
5700,2009-01-03,CI,150.0,1958.0,51.0,1,0,5,CARWOOD AVE,negative_T_minus_H_minus_4y
91164,2009-01-03,CI,200.0,1960.0,49.0,0,1,5,FOREST HILL DR,positive_T_minus_H
24220,2009-01-04,DI,150.0,1965.0,44.0,1,0,5,LORRAINE AVE,negative_T_minus_H_minus_3y
40170,2009-01-04,CI,150.0,1957.0,52.0,0,0,5,VILLAGE RD,negative_T_minus_H_minus_2y
32270,2009-01-05,CI,150.0,1954.0,55.0,0,0,5,REYBURN AVE,negative_T_minus_H_minus_3y
35960,2009-01-05,CI,300.0,1964.0,45.0,0,0,5,STANLEY AVE,negative_T_minus_H_minus_4y
95888,2009-01-05,CI,150.0,1958.0,51.0,0,0,5,MASSEY AVE,negative_T_minus_H_minus_2y
43830,2009-01-06,CI,150.0,1960.0,49.0,0,0,5,WINSLOW DR,negative_T_minus_H_minus_1y
3770,2009-01-07,CI,150.0,1967.0,42.0,2,1,5,BONNYLYN DR,positive_T_minus_H
24580,2009-01-08,CI,150.0,1961.0,48.0,1,0,5,LYLE PL,negative_T_minus_H_minus_4y
61814,2009-01-09,CI,150.0,1967.0,42.0,1,1,5,CARSON DR,positive_T_minus_H
83480,2009-01-09,CI,150.0,1951.0,58.0,0,0,5,LAWRENCE AVE,negative_T_minus_H_minus_1y
88744,2009-01-09,CI,150.0,1957.0,52.0,0,0,5,GREENFIELD AVE,negative_T_minus_H_minus_2y
10940,2009-01-10,CI,200.0,1967.0,42.0,1,0,5,EAGEN DR,negative_T_minus_H_minus_2y
91992,2009-01-10,DI,200.0,1977.0,32.0,0,1,5,,positive_T_minus_H
20620,2009-01-11,CI,150.0,1951.0,58.0,3,1,5,JOHNSTON ST,positive_T_minus_H
21090,2009-01-11,DI,200.0,1966.0,43.0,0,0,5,KENORA DR,negative_T_minus_H_minus_4y
21100,2009-01-11,DI,200.0,1966.0,43.0,0,0,5,KENORA DR,negative_T_minus_H_minus_4y
29670,2009-01-11,CI,150.0,1949.0,60.0,0,0,5,OTTAWA ST S,negative_T_minus_H_minus_4y
64130,2009-01-11,CI,150.0,1966.0,43.0,3,0,5,INVERNESS DR,negative_T_minus_H_minus_1y
4050,2009-01-12,CI,150.0,1955.0,54.0,1,0,5,BRANDON AVE,negative_T_minus_H_minus_4y
9960,2009-01-12,DI,450.0,1969.0,40.0,0,1,5,DOON VILLAGE RD,positive_T_minus_H
20620,2009-01-13,CI,150.0,1951.0,58.0,3,1,5,JOHNSTON ST,positive_T_minus_H
21760,2009-01-13,CI,150.0,1922.0,87.0,0,0,5,KING ST E,negative_T_minus_H_minus_1y
41030,2009-01-13,CI,150.0,1952.0,57.0,5,0,5,WEBER ST E,negative_T_minus_H_minus_1y
41450,2009-01-13,CI,150.0,1958.0,51.0,1,1,5,WEDGEWOOD DR,positive_T_minus_H
91366,2009-01-13,CI,150.0,1940.0,69.0,0,0,5,STIRLING AVE S,negative_T_minus_H_minus_1y
8420,2009-01-14,CI,300.0,1967.0,42.0,2,0,5,COURTLAND AVE E,negative_T_minus_H_minus_1y
23060,2009-01-15,CI,150.0,1957.0,52.0,1,0,5,LAKESIDE DR,negative_T_minus_H_minus_1y
39600,2009-01-15,CI,200.0,1963.0,46.0,0,1,5,VICTORIA ST N,positive_T_minus_H
40150,2009-01-15,CI,150.0,1962.0,47.0,4,1,5,VILLAGE RD,positive_T_minus_H
40740,2009-01-15,CI,150.0,1966.0,43.0,1,1,5,WAYNE DR,positive_T_minus_H
59980,2009-01-15,CI,150.0,1933.0,76.0,3,0,5,JOSEPH ST,negative_T_minus_H_minus_2y
18660,2009-01-16,CI,150.0,1960.0,49.0,0,1,5,HICKSON DR,positive_T_minus_H
36530,2009-01-16,CI,150.0,1958.0,51.0,3,1,5,STONYBROOK DR,positive_T_minus_H
60100,2009-01-16,PVC,300.0,1997.0,12.0,0,0,5,OTTERBEIN RD,negative_T_minus_H_minus_4y
94808,2009-01-16,CI,150.0,1963.0,46.0,0,0,5,GUERIN AVE,negative_T_minus_H_minus_5y
84572,2009-01-17,CI,150.0,1957.0,52.0,0,0,5,GREENFIELD AVE,negative_T_minus_H_minus_3y
15420,2009-01-18,CI,300.0,1956.0,53.0,0,0,5,FRANKLIN ST N,negative_T_minus_H_minus_1y
42530,2009-01-18,CI,150.0,1959.0,50.0,2,0,5,WESTMOUNT RD E,negative_T_minus_H_minus_2y
5530,2009-01-19,DI,150.0,1967.0,42.0,0,0,5,CARNABY PL,negative_T_minus_H_minus_1y
7140,2009-01-19,DI,150.0,1965.0,44.0,1,1,5,CHICOPEE TERR,positive_T_minus_H
133812,2009-01-20,CI,300.0,1965.0,44.0,0,0,5,SASAGA DR,negative_T_minus_H_minus_4y
32130,2009-01-20,CI,150.0,1948.0,61.0,0,0,5,RAYMOND RD,negative_T_minus_H_minus_3y
87232,2009-01-20,CI,200.0,1962.0,47.0,0,0,5,UPLANDS DR,negative_T_minus_H_minus_3y
11710,2009-01-21,CI,150.0,1959.0,50.0,0,1,5,ELKINGTON DR,positive_T_minus_H
37610,2009-01-21,CI,150.0,1967.0,42.0,1,1,5,THALER AVE,positive_T_minus_H
38550,2009-01-21,CI,150.0,1954.0,55.0,2,1,5,UNION BLVD,positive_T_minus_H
43930,2009-01-21,CI,150.0,1954.0,55.0,0,0,5,WOODHAVEN RD,negative_T_minus_H_minus_1y
81440,2009-01-21,CI,150.0,1958.0,51.0,0,0,5,SHADYWOOD CRES,negative_T_minus_H_minus_1y
85890,2009-01-21,DI,150.0,1952.0,57.0,0,0,5,BRICK ST,negative_T_minus_H_minus_1y
7850,2009-01-22,CI,150.0,1953.0,56.0,0,1,5,CONNAUGHT ST,positive_T_minus_H
63330,2009-01-23,CI,150.0,1952.0,57.0,0,0,5,ADMIRAL RD,negative_T_minus_H_minus_1y
7770,2009-01-23,CI,150.0,1966.0,43.0,1,1,5,CONFEDERATION DR,positive_T_minus_H
1570,2009-01-24,CI,150.0,1964.0,45.0,1,0,5,BARBARA CRES,negative_T_minus_H_minus_4y
7960,2009-01-24,CI,150.0,1966.0,43.0,2,1,5,CONWAY DR,positive_T_minus_H
90650,2009-01-24,DI,200.0,1967.0,42.0,0,0,5,OLD CHICOPEE DR,negative_T_minus_H_minus_4y
10730,2009-01-25,CI,150.0,1949.0,60.0,0,0,5,DUNDAS AVE,negative_T_minus_H_minus_5y
11600,2009-01-25,CI,150.0,1950.0,59.0,1,1,5,EDWIN ST,positive_T_minus_H
33550,2009-01-25,CI,150.0,1959.0,50.0,3,1,5,ROSS AVE,positive_T_minus_H
35610,2009-01-25,CI,150.0,1924.0,85.0,0,0,5,SPRING VALLEY RD,negative_T_minus_H_minus_2y
94494,2009-01-25,DI,450.0,1970.0,39.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_4y
15200,2009-01-26,CI,150.0,1960.0,49.0,2,1,5,FOURTH AVE,positive_T_minus_H
32020,2009-01-26,DI,200.0,1974.0,35.0,0,1,5,RADCLIFFE DR,positive_T_minus_H
92854,2009-01-26,DI,200.0,1966.0,43.0,0,0,5,CARSON DR,negative_T_minus_H_minus_1y
19640,2009-01-27,CI,150.0,1956.0,53.0,1,0,5,HOFFMAN ST,negative_T_minus_H_minus_2y
38970,2009-01-27,CI,150.0,1953.0,56.0,0,1,5,VALLEYVIEW RD,positive_T_minus_H
43900,2009-01-27,CI,150.0,1954.0,55.0,0,1,5,WOODHAVEN RD,positive_T_minus_H
93744,2009-01-27,CI,150.0,1967.0,42.0,0,0,5,HOLBORN DR,negative_T_minus_H_minus_3y
37620,2009-01-28,CI,150.0,1961.0,48.0,4,0,5,THALER AVE,negative_T_minus_H_minus_1y
41470,2009-01-28,CI,150.0,1958.0,51.0,0,0,5,WEDGEWOOD DR,negative_T_minus_H_minus_2y
4720,2009-01-28,CI,150.0,1953.0,56.0,0,1,5,BROADVIEW AVE,positive_T_minus_H
18670,2009-01-29,CI,200.0,1960.0,49.0,0,1,5,HICKSON DR,positive_T_minus_H
33550,2009-01-29,CI,150.0,1959.0,50.0,3,1,5,ROSS AVE,positive_T_minus_H
43600,2009-01-29,DI,200.0,1969.0,40.0,0,0,5,WILSON AVE,negative_T_minus_H_minus_1y
18160,2009-01-30,CI,100.0,1954.0,55.0,2,0,5,HARTWOOD PL,negative_T_minus_H_minus_5y
1650,2009-01-31,DI,300.0,1991.0,18.0,0,1,5,BATTLER RD,positive_T_minus_H
76747,2009-01-31,CI,150.0,1940.0,69.0,5,0,5,STIRLING AVE S,negative_T_minus_H_minus_5y
15320,2009-02-01,DI,300.0,1964.0,45.0,0,0,5,FRANKLIN ST N,negative_T_minus_H_minus_5y
43730,2009-02-01,DI,150.0,1975.0,34.0,0,1,5,WINDING WAY,positive_T_minus_H
85222,2009-02-01,CI,300.0,1963.0,46.0,0,0,5,PENROSE AVE,negative_T_minus_H_minus_5y
93234,2009-02-01,CI,150.0,1966.0,43.0,0,0,5,FRANKLIN ST N,negative_T_minus_H_minus_5y
37020,2009-02-02,DI,150.0,1981.0,28.0,0,0,5,SUGAR MAPLE ST,negative_T_minus_H_minus_5y
84436,2009-02-02,CI,150.0,1952.0,57.0,0,0,5,OTTAWA ST N,negative_T_minus_H_minus_4y
18310,2009-02-03,DI,300.0,1969.0,40.0,4,1,5,HAZELGLEN DR,positive_T_minus_H
20580,2009-02-03,CI,150.0,1970.0,39.0,2,0,5,JANSEN AVE,negative_T_minus_H_minus_1y
24590,2009-02-03,CI,150.0,1958.0,51.0,0,1,5,LYNDHURST DR,positive_T_minus_H
42160,2009-02-03,DI,300.0,1973.0,36.0,1,1,5,WESTHEIGHTS DR,positive_T_minus_H
82468,2009-02-03,AC,450.0,1952.0,57.0,0,1,5,WINDALE CRES,positive_T_minus_H
82686,2009-02-03,DI,150.0,1976.0,33.0,0,1,5,PARKLAND CRES,positive_T_minus_H
15450,2009-02-04,CI,150.0,1957.0,52.0,1,0,5,FRANKLIN ST S,negative_T_minus_H_minus_5y
17380,2009-02-04,CI,150.0,1953.0,56.0,1,0,5,GREENFIELD AVE,negative_T_minus_H_minus_4y
38770,2009-02-04,CI,150.0,1950.0,59.0,0,0,5,UNION ST,negative_T_minus_H_minus_5y
43480,2009-02-04,CI,200.0,1958.0,51.0,3,0,5,WILSON AVE,negative_T_minus_H_minus_2y
8940,2009-02-04,CI,150.0,1964.0,45.0,1,1,5,DANIEL AVE,positive_T_minus_H
11720,2009-02-05,CI,150.0,1959.0,50.0,0,0,5,ELKINGTON DR,negative_T_minus_H_minus_2y
14350,2009-02-05,CI,200.0,1952.0,57.0,0,0,5,FIFTH AVE,negative_T_minus_H_minus_4y
40160,2009-02-05,CI,150.0,1957.0,52.0,1,0,5,VILLAGE RD,negative_T_minus_H_minus_5y
20610,2009-02-06,CI,150.0,1962.0,47.0,0,0,5,JEAN AVE,negative_T_minus_H_minus_1y
79346,2009-02-06,CI,150.0,1962.0,47.0,1,1,5,ARCHER PL,positive_T_minus_H
87892,2009-02-06,CI,150.0,1953.0,56.0,0,0,5,GREENFIELD AVE,negative_T_minus_H_minus_4y
15760,2009-02-07,CI,300.0,1959.0,50.0,0,0,5,AVON RD,negative_T_minus_H_minus_5y
33420,2009-02-07,CI,150.0,1959.0,50.0,0,0,5,ROSEMOUNT DR,negative_T_minus_H_minus_2y
42530,2009-02-07,CI,150.0,1959.0,50.0,2,0,5,WESTMOUNT RD E,negative_T_minus_H_minus_2y
61826,2009-02-07,DI,150.0,1967.0,42.0,0,0,5,PARKVIEW CRES,negative_T_minus_H_minus_1y
7740,2009-02-07,DI,150.0,1966.0,43.0,1,0,5,CONFEDERATION DR,negative_T_minus_H_minus_4y
85518,2009-02-07,CI,200.0,1961.0,48.0,0,0,5,AVON RD,negative_T_minus_H_minus_5y
95188,2009-02-07,CI,300.0,1961.0,48.0,0,0,5,FAIRWAY RD S,negative_T_minus_H_minus_1y
28590,2009-02-08,DI,150.0,1967.0,42.0,3,0,5,OLD YORK CRES,negative_T_minus_H_minus_1y
43210,2009-02-08,CI,150.0,1953.0,56.0,3,1,5,WILFRED AVE,positive_T_minus_H
76747,2009-02-08,CI,150.0,1940.0,69.0,5,0,5,STIRLING AVE S,negative_T_minus_H_minus_1y
94556,2009-02-08,DI,300.0,1964.0,45.0,0,0,5,HIGHLAND RD W,negative_T_minus_H_minus_1y
18350,2009-02-10,CI,150.0,1954.0,55.0,1,0,5,HEATHER AVE,negative_T_minus_H_minus_5y
59990,2009-02-10,CI,150.0,1950.0,59.0,0,1,5,EDNA ST,positive_T_minus_H
6490,2009-02-10,CI,150.0,1953.0,56.0,0,1,5,CHAPEL ST,positive_T_minus_H
8560,2009-02-10,CI,200.0,1960.0,49.0,0,0,5,CRAIG DR,negative_T_minus_H_minus_2y
22500,2009-02-12,CI,150.0,1961.0,48.0,0,1,5,KINZIE AVE,positive_T_minus_H
23260,2009-02-12,DI,450.0,1968.0,41.0,1,1,5,LANCASTER ST W,positive_T_minus_H
440,2009-02-12,DI,300.0,1978.0,31.0,3,1,5,SCHWEITZER ST,positive_T_minus_H
83602,2009-02-12,CI,150.0,1945.0,64.0,0,1,5,DOON RD,positive_T_minus_H
10700,2009-02-13,CI,150.0,1961.0,48.0,0,0,5,DUNCAIRN AVE,negative_T_minus_H_minus_2y
10900,2009-02-13,DI,200.0,1967.0,42.0,0,0,5,RALGREEN CRES,negative_T_minus_H_minus_1y
16140,2009-02-13,PVC,150.0,1976.0,33.0,0,1,5,GEORGIAN ST,positive_T_minus_H
22600,2009-02-13,CI,150.0,1959.0,50.0,1,0,5,KIPLING AVE,negative_T_minus_H_minus_3y
36540,2009-02-13,CI,150.0,1958.0,51.0,2,1,5,STONYBROOK DR,positive_T_minus_H
43020,2009-02-13,DI,300.0,1966.0,43.0,0,0,5,WESTWOOD DR,negative_T_minus_H_minus_4y
